User ID,Resource ID,Ratings,Time Spent (minutes),Topics/Subjects of Interest,Preferred Learning Formats,Learning Goals/Objectives
1610,1121,1.315178434994849,26,Renewable Energy,Interactive,Gain new skills
1610,241,2.1337409807773833,44,Biochemistry,Text,Gain new skills
1610,1949,3.168433648125014,78,Human Rights,Video,Personal interest
1610,408,4.547352304137385,38,Public Relations,Video,Personal interest
1610,1518,2.0038616505526448,69,Theater Arts,Video,Gain new skills
1610,1221,3.0746995486873643,113,Interior Design,Text,Personal interest
1610,354,1.954947973589332,48,Cryptocurrency Trading,Interactive,Personal interest
1610,505,2.8975457659316417,19,English Language,Text,Personal interest
1610,705,3.1168824893158384,76,Mathematics,Text,Personal interest
1610,1912,2.1882144200149916,14,Organizational Behavior,Video,Personal interest
1610,1542,4.913785137858376,37,Civil Engineering,Video,Personal interest
1610,62,1.020077720984915,56,Conflict Resolution,Text,Personal interest
1611,1270,1.629106650436344,59,Zoology,Interactive,Advance career
1611,562,1.1915645335766096,53,Civil Engineering,Video,Personal interest
1611,1153,2.276859836001873,24,Interior Design,Text,Advance career
1611,524,4.497479113932533,97,Pharmacology,Interactive,Advance career
1611,1396,1.618342577475326,81,Conflict Resolution,Text,Advance career
1611,500,1.2782430480980098,65,Microeconomics,Video,Personal interest
1611,205,2.3210109463948663,42,Electrical Engineering,Video,Gain new skills
1611,787,3.312735011852497,118,Law,Text,Gain new skills
1611,1003,2.8732196147974416,7,Business Administration,Text,Gain new skills
1612,798,3.390770289639415,31,Chemistry,Text,Personal interest
1612,1543,2.0439124638889075,43,Astronomy,Video,Advance career
1612,1048,3.410476998478471,71,Interior Design,Text,Advance career
1612,702,4.081435676287192,78,Social Media Management,Interactive,Gain new skills
1612,800,4.661966767070224,119,Cultural Studies,Text,Personal interest
1613,1736,1.9650834335822198,61,Engineering,Interactive,Gain new skills
1613,531,3.234272563112235,37,Business Administration,Text,Advance career
1613,125,1.6438814192426539,112,International Relations,Text,Personal interest
1613,1492,2.0224833403754094,15,Microeconomics,Video,Personal interest
1613,99,3.802090834440978,23,Microeconomics,Interactive,Gain new skills
1613,493,1.4609382251264322,75,Urban Planning,Text,Personal interest
1613,724,3.17249601564382,83,Nutrition,Text,Advance career
1613,1624,2.026982829825431,53,Graphic Design,Text,Advance career
1613,553,4.8816505168951485,86,Biology,Interactive,Gain new skills
1613,425,1.0056823265020336,34,Linguistic Anthropology,Interactive,Gain new skills
1613,33,1.409012148095691,6,Sociology,Video,Gain new skills
1613,843,1.4101977180071592,16,Conflict Resolution,Text,Advance career
1614,1174,3.5831899400778333,43,Linguistic Anthropology,Interactive,Gain new skills
1614,1716,4.031047116821373,49,Human Rights,Video,Personal interest
1614,197,3.3875268460395382,45,Urban Planning,Text,Advance career
1614,96,1.0169454187216478,86,Conflict Resolution,Interactive,Personal interest
1614,1783,3.328743231532789,104,Cryptocurrency Trading,Video,Personal interest
1614,1579,2.2829667553865574,56,Medicine,Video,Gain new skills
1614,425,3.036612786335565,107,Education,Text,Gain new skills
1614,1619,2.601592672073162,111,Religious Studies,Text,Personal interest
1614,374,1.9944660533420517,100,Developmental Psychology,Video,Personal interest
1614,1174,2.078347693031547,26,Machine Learning,Video,Personal interest
1614,1085,4.733506780580554,66,Public Health,Video,Personal interest
1614,1161,1.7878566939535294,47,Astronomy,Video,Gain new skills
1614,535,2.1693140319931636,114,Aerospace Engineering,Text,Gain new skills
1614,172,3.4475307445523864,62,Machine Learning,Interactive,Personal interest
1615,182,4.026241048314169,16,Civil Engineering,Text,Gain new skills
1615,996,3.8455043405482,110,Graphic Design,Video,Gain new skills
1615,952,4.532084610553715,56,Film Studies,Interactive,Personal interest
1615,1692,2.3232412954628425,90,Architecture,Interactive,Gain new skills
1615,1191,1.1475066307494193,13,Marketing,Text,Gain new skills
1615,655,3.293396008323511,85,International Relations,Interactive,Personal interest
1615,652,3.2286009782558636,63,Linguistics,Text,Advance career
1615,1085,2.7346590605929397,47,Human Rights,Text,Advance career
1615,1646,4.837426399866908,21,Public Health,Text,Gain new skills
1616,639,1.357655600234882,41,Mathematics,Video,Personal interest
1616,1775,1.783828831928953,22,Theater Arts,Interactive,Gain new skills
1616,822,4.832390840499368,106,Social Media Management,Interactive,Gain new skills
1616,324,1.7450529666383972,16,Cognitive Science,Text,Advance career
1616,415,4.243770969093905,107,Biochemistry,Text,Advance career
1616,302,4.933347297683914,31,Cryptocurrency Trading,Text,Advance career
1616,557,2.637912546209359,65,Choreography,Text,Personal interest
1616,1250,4.80970604273085,90,Medicine,Interactive,Gain new skills
1617,959,3.2940594967127925,102,Biochemistry,Interactive,Gain new skills
1617,434,1.240000558970309,75,Philosophy,Video,Gain new skills
1617,890,4.78586314754771,59,Political Science,Interactive,Gain new skills
1617,1084,3.604240965786188,64,Political Science,Video,Personal interest
1617,300,4.433534057095192,108,Cryptography,Interactive,Advance career
1617,612,2.7560186474976245,42,Art History,Interactive,Gain new skills
1617,1358,1.1141180800904622,62,Neurobiology,Interactive,Personal interest
1617,393,3.9371163289011273,68,Information Technology,Video,Gain new skills
1617,571,2.4535366297398995,91,Education,Text,Gain new skills
1617,1331,4.627252518057363,31,Developmental Psychology,Interactive,Personal interest
1618,566,4.507038250241833,51,Nanotechnology,Interactive,Gain new skills
1618,222,4.587538150775802,101,Game Design,Video,Gain new skills
1618,19,2.128440849553793,107,Data Science,Text,Advance career
1618,969,4.278182878944376,45,Cryptocurrency,Interactive,Personal interest
1618,979,1.0548887420308577,69,Photography,Interactive,Personal interest
1618,878,2.3865716072691496,105,Medicine,Video,Personal interest
1618,1804,3.661215684016898,106,Conflict Resolution,Interactive,Gain new skills
1618,1426,4.309890948309482,24,Anthropology,Interactive,Advance career
1618,1139,1.1881559019962191,67,Fashion Design,Text,Gain new skills
1618,191,1.338810159282105,96,Linguistics,Text,Advance career
1618,766,3.8049697430487015,67,Paleontology,Interactive,Personal interest
1618,18,3.6399807429231656,111,Wilderness Survival,Text,Advance career
1618,1916,2.3728931326064346,106,Urban Planning,Video,Personal interest
1618,1149,1.1141305781022548,30,Communication Studies,Interactive,Gain new skills
1619,1778,4.485751436997939,39,Robotics,Text,Advance career
1619,1432,1.405312769493671,105,Communication Studies,Text,Advance career
1619,1116,4.356360191405449,109,Development Studies,Text,Gain new skills
1619,1189,2.3933893189935573,86,Robotics,Video,Advance career
1619,84,1.173125305255461,53,Biology,Text,Advance career
1619,230,2.841976581727633,93,Quantum Computing,Video,Advance career
1620,1445,1.2565964430803649,39,Quantum Computing,Interactive,Advance career
1620,440,1.65671196547707,59,Nutrition,Text,Personal interest
1620,1305,1.0883155978436236,85,Conflict Resolution,Text,Personal interest
1620,874,1.8623180656789389,97,Computer Science,Interactive,Personal interest
1620,436,3.778429293093273,23,Neurobiology,Interactive,Gain new skills
1620,891,4.445556309566458,112,Choreography,Interactive,Advance career
1620,1270,1.9270236012876185,14,International Relations,Text,Personal interest
1620,1776,1.433060625456347,104,Software Engineering,Interactive,Advance career
1620,767,2.4420635967494944,111,Music Theory,Video,Personal interest
1620,1045,2.151527459046921,120,Political Science,Video,Gain new skills
1620,318,4.438110836959394,64,Game Theory,Text,Advance career
1620,1760,1.488001840013062,27,Literature,Interactive,Personal interest
1620,1787,4.6805507280543655,110,Human Resources Management,Video,Advance career
1620,928,2.6030843216507846,105,Graphic Design,Video,Advance career
1620,960,3.8472764599593376,64,Zoology,Interactive,Gain new skills
1621,1493,2.1290242754835464,26,Choreography,Video,Personal interest
1621,1149,1.2076755908599552,98,Psychology,Text,Personal interest
1621,277,3.7258061120190584,15,Civil Engineering,Interactive,Advance career
1621,808,1.3718338086511586,8,Microeconomics,Video,Advance career
1621,42,2.2573637787543963,99,Chemistry,Interactive,Gain new skills
1621,419,2.6468649469951675,17,Robotics,Video,Advance career
1621,1946,4.852262252538678,114,Anthropology,Interactive,Advance career
1621,603,3.0076584308429006,66,Linguistics,Text,Gain new skills
1622,1946,1.5266952545390962,12,Artificial Intelligence,Interactive,Advance career
1622,89,4.05969686729218,82,Civil Engineering,Interactive,Personal interest
1622,1823,2.850162772548877,75,Quantum Mechanics,Text,Advance career
1622,1925,3.9695925028717824,90,Game Design,Video,Advance career
1622,1749,2.5390327219174873,109,Linguistics,Video,Personal interest
1623,1629,1.943347248124137,94,Behavioral Economics,Video,Gain new skills
1623,1560,3.0220039122704057,96,Marine Biology,Text,Personal interest
1623,276,3.679577570386837,115,Aerospace Engineering,Video,Gain new skills
1623,1763,3.8837755186340277,56,Computer Science,Interactive,Personal interest
1623,479,1.9732704939893275,72,Genetics,Interactive,Gain new skills
1623,1167,4.218835441798538,89,Wilderness Survival,Video,Personal interest
1623,1878,4.509400561004947,86,Industrial Psychology,Interactive,Gain new skills
1623,578,4.495405047957467,25,Supply Chain Management,Text,Personal interest
1623,1792,4.066601913430725,39,Electrical Engineering,Video,Gain new skills
1623,701,3.9486851509053853,90,Mathematics,Video,Advance career
1623,859,4.3940214041834,31,Public Relations,Interactive,Advance career
1623,658,2.6385694983259422,100,Information Technology,Text,Advance career
1623,1808,2.4817354167761576,48,Neurobiology,Interactive,Advance career
1623,1684,3.058241732568037,65,Cultural Studies,Text,Gain new skills
1623,620,2.2417018406745775,30,Public Health,Video,Personal interest
1624,1769,4.258461652269711,83,Marine Biology,Video,Advance career
1624,796,1.1836243356311824,109,Agriculture,Interactive,Gain new skills
1624,890,1.1823426005276412,77,Psychology,Video,Personal interest
1624,1467,3.5206832358449427,45,Anthropology,Text,Personal interest
1624,1781,3.645556825693577,7,Cultural Studies,Text,Gain new skills
1624,832,4.2699395548745365,114,Medicine,Text,Advance career
1624,895,2.947558422627659,81,Music Composition,Text,Advance career
1624,1553,4.038856205544809,40,Chemistry,Interactive,Personal interest
1625,157,4.06522778493257,90,Behavioral Economics,Interactive,Advance career
1625,1789,1.5048040450867308,119,Choreography,Video,Advance career
1625,158,1.8436172841967937,54,Human Rights,Interactive,Advance career
1625,1410,3.447828254561663,13,Statistics,Text,Advance career
1625,228,1.4681051159293506,75,Law,Text,Advance career
1625,485,3.894282916305571,94,Psychology,Video,Gain new skills
1625,400,4.586268981750589,77,Game Design,Interactive,Gain new skills
1625,644,1.1667359956099332,90,Human Rights,Interactive,Advance career
1625,591,4.115422752228882,37,Film Studies,Interactive,Gain new skills
1625,1501,3.559639763583457,77,Choreography,Interactive,Gain new skills
1626,1206,1.9129358710653421,70,Law,Text,Gain new skills
1626,735,2.0071424299390324,117,Artificial Intelligence,Text,Gain new skills
1626,927,3.297748153569089,20,Behavioral Economics,Text,Gain new skills
1626,1225,1.1341959396115215,58,Developmental Psychology,Interactive,Gain new skills
1626,345,4.135775448807358,13,Statistics,Text,Advance career
1626,1873,1.9205422687711882,40,Human Rights,Video,Gain new skills
1626,821,3.6796982977886006,45,Marine Biology,Video,Gain new skills
1626,525,3.8764830149722935,117,Music Composition,Video,Personal interest
1627,1697,2.932487544927617,10,Public Relations,Video,Gain new skills
1627,1011,3.6356596454766,17,Tax Law,Interactive,Advance career
1627,1187,3.448092990703508,8,Art History,Interactive,Advance career
1627,1151,3.9972481304519425,87,Physics,Interactive,Gain new skills
1627,468,4.390043570131938,27,Physics,Text,Gain new skills
1628,1330,4.592070707603007,70,Graphic Design,Interactive,Gain new skills
1628,1676,3.3254750348738447,43,Materials Science,Text,Gain new skills
1628,1358,2.8961815906554245,99,Education,Interactive,Advance career
1628,46,4.189615127262799,45,Cognitive Science,Interactive,Gain new skills
1628,1367,1.3484712021920142,51,Business Administration,Interactive,Advance career
1628,438,2.9492556581375577,12,Marine Biology,Text,Personal interest
1628,858,4.351644680787469,20,Neurobiology,Text,Advance career
1628,1647,4.059269695008046,68,Deep Learning,Video,Advance career
1628,839,1.6065292723160134,27,Sociology,Interactive,Advance career
1628,276,2.956651718717135,22,Development Studies,Text,Gain new skills
1628,1522,2.306632029652823,76,Conflict Resolution,Interactive,Personal interest
1628,1952,2.225009160377337,13,Machine Learning,Video,Advance career
1629,1140,4.342986779397426,78,Music Theory,Text,Advance career
1629,1841,4.280590408103221,28,Culinary Arts,Video,Personal interest
1629,809,1.2752634809540595,113,Economics,Video,Advance career
1629,790,2.8484597624715806,10,Mechanical Engineering,Interactive,Advance career
1629,1619,4.86266671897533,82,Anthropology,Video,Advance career
1629,1011,2.9384854415398927,43,Brand Management,Video,Personal interest
1629,71,4.8090369747385004,100,Tax Law,Video,Gain new skills
1629,1722,4.102763781588075,81,Cybersecurity,Interactive,Gain new skills
1629,1299,1.8622586163412498,68,Psychology,Interactive,Personal interest
1629,1288,4.881790426457833,93,Literature,Interactive,Personal interest
1629,1421,1.895226996507569,27,History,Video,Gain new skills
1629,166,1.1692167378796041,65,Cybersecurity,Interactive,Personal interest
1629,1384,1.265155684985098,114,Physics,Text,Advance career
1629,219,2.146840778445999,104,Entrepreneurship,Interactive,Gain new skills
1629,448,1.0202445200377208,89,Urban Planning,Interactive,Advance career
1630,215,2.0256287672565443,88,Education,Text,Gain new skills
1630,1388,2.872897688148028,7,Cryptography,Interactive,Gain new skills
1630,355,2.645346101801908,101,Human Anatomy,Interactive,Advance career
1630,1171,2.4569808780767666,98,Supply Chain Management,Interactive,Personal interest
1630,1213,2.217823575967676,25,Materials Science,Video,Advance career
1630,1865,3.746138225492618,77,Astronomy,Text,Advance career
1630,1749,4.816604547130197,54,Statistics,Interactive,Advance career
1631,1694,4.93243612490072,89,Biology,Interactive,Advance career
1631,823,1.2141466361573254,114,Organizational Behavior,Text,Gain new skills
1631,1096,1.5416812345067021,35,Cognitive Science,Interactive,Gain new skills
1631,1268,2.6816591848180398,48,Civil Engineering,Text,Personal interest
1631,1917,1.9372717700604163,36,Physics,Video,Advance career
1631,1927,2.5337649147625,61,Business Administration,Interactive,Advance career
1632,477,3.343926976400022,108,Human Rights,Text,Personal interest
1632,1743,2.2673714599328685,69,Physics,Video,Personal interest
1632,1854,4.106081749722053,112,International Relations,Interactive,Advance career
1632,1438,1.3970911243718138,77,Cryptography,Interactive,Personal interest
1632,1496,3.7174740246549485,108,Sociology,Text,Personal interest
1632,139,2.1606176312990772,68,Industrial Psychology,Interactive,Gain new skills
1632,893,1.339369214289638,113,Brand Management,Text,Gain new skills
1632,546,2.6543421611806646,117,Biochemistry,Text,Gain new skills
1632,1908,3.9095882791057615,99,Chemistry,Interactive,Gain new skills
1632,1740,1.1422176589150537,18,Cognitive Science,Video,Personal interest
1632,1118,2.366223409233961,84,Geology,Video,Gain new skills
1632,93,3.4678761346250906,94,Law,Video,Advance career
1632,1573,4.946766359476772,28,Graphic Design,Text,Personal interest
1633,1640,4.91716986401377,72,Renewable Energy,Interactive,Personal interest
1633,963,4.376395070318102,8,Photography,Video,Gain new skills
1633,1244,1.342032546828495,68,Fashion Design,Video,Personal interest
1633,1845,1.7772161239856503,113,Developmental Psychology,Interactive,Personal interest
1633,1685,1.5892176224429169,70,Religious Studies,Video,Gain new skills
1633,1058,2.5890373188373985,21,Human Resources Management,Text,Personal interest
1633,742,4.344054161949014,23,Marketing,Text,Personal interest
1633,936,3.732642348267579,29,Materials Science,Text,Gain new skills
1633,316,2.490111984133599,43,Choreography,Interactive,Advance career
1634,903,4.909054396321623,68,Geology,Text,Personal interest
1634,660,4.851749821359614,84,Microeconomics,Interactive,Gain new skills
1634,1741,4.870985092484375,61,Medicine,Interactive,Gain new skills
1634,828,3.94187342317664,17,Paleontology,Interactive,Advance career
1634,1529,3.3372811979683705,107,Political Science,Text,Personal interest
1634,887,2.5141113322467965,112,Paleontology,Text,Gain new skills
1635,877,3.867180026143872,7,Engineering,Video,Gain new skills
1635,920,4.310449993463294,9,Game Theory,Interactive,Personal interest
1635,1843,1.7601575654502977,113,Geology,Interactive,Personal interest
1635,1916,2.066543570519868,85,Macroeconomics,Video,Advance career
1635,345,4.547240784927775,54,Human Rights,Video,Gain new skills
1635,1384,4.540391410227993,27,Conflict Resolution,Text,Gain new skills
1636,294,2.585680773888365,87,Art History,Video,Gain new skills
1636,1612,3.8492623667928245,30,Game Design,Text,Advance career
1636,229,3.1001315940884377,82,Cognitive Science,Video,Gain new skills
1636,850,3.4437406321242583,81,History,Text,Advance career
1636,1023,2.393657771668052,61,Sociology,Text,Advance career
1637,1785,3.1724146195464225,92,Nutrition,Video,Gain new skills
1637,1705,1.959080776373641,45,Quantum Computing,Video,Advance career
1637,90,1.8242080890366115,18,Public Relations,Interactive,Gain new skills
1637,796,4.916505439830404,115,Organizational Behavior,Video,Personal interest
1637,128,2.3964549748412223,99,Artificial Intelligence,Video,Personal interest
1637,142,3.7028135537305875,14,History,Interactive,Advance career
1637,1666,3.7583098954198895,108,Literature,Text,Personal interest
1637,700,2.777660352001493,107,Data Science,Text,Advance career
1637,1625,4.220768298671854,39,Medicine,Interactive,Personal interest
1637,1816,3.5429815254797252,68,Graphic Design,Video,Gain new skills
1637,229,2.366686045156001,30,Urban Planning,Interactive,Personal interest
1637,21,2.7619757303457506,14,Culinary Arts,Interactive,Advance career
1638,1529,3.3895203023276834,42,Environmental Science,Text,Advance career
1638,286,2.0219766661641545,92,Marine Biology,Video,Personal interest
1638,378,3.213725866977155,64,Film Studies,Text,Personal interest
1638,1286,1.6864097800431566,94,Paleontology,Interactive,Advance career
1638,1948,1.024932979906858,35,Robotics,Text,Gain new skills
1639,744,1.0948572879839498,120,Behavioral Economics,Video,Advance career
1639,351,4.198717668063672,107,Chemistry,Video,Gain new skills
1639,50,4.289186324149161,70,Marine Biology,Text,Gain new skills
1639,1862,4.589375101649079,68,Linguistics,Interactive,Gain new skills
1639,1285,2.9367765204068372,111,Artificial Intelligence,Video,Gain new skills
1639,1708,3.0685678261648963,36,Urban Planning,Video,Gain new skills
1639,450,2.7931673529837027,35,Film Studies,Text,Advance career
1639,1058,1.575827439955885,94,Artificial Intelligence,Text,Advance career
1639,1868,2.20100007355609,69,Marketing,Video,Personal interest
1639,445,4.163688390616644,79,Human Anatomy,Text,Advance career
1639,1829,2.9595712552563613,42,Supply Chain Management,Interactive,Advance career
1639,1352,1.5209301429317463,80,Developmental Psychology,Video,Personal interest
1640,1546,2.273839342727831,36,Photography,Video,Advance career
1640,714,2.89861301156503,56,Zoology,Text,Advance career
1640,1392,1.6191541236923936,80,Pharmacology,Interactive,Advance career
1640,59,2.0505758528010865,46,Development Studies,Interactive,Personal interest
1640,1542,3.337531634745759,55,Biochemistry,Video,Advance career
1640,1503,1.1786899875165537,39,Journalism,Video,Gain new skills
1640,1807,1.4530694150394803,53,Business Administration,Video,Personal interest
1640,1406,2.5166300402274895,62,Cryptocurrency,Video,Personal interest
1640,1804,1.3511826995089957,26,Robotics,Text,Personal interest
1640,1668,4.287933834453103,55,Supply Chain Management,Video,Personal interest
1640,782,1.5275442979277583,17,Machine Learning,Video,Personal interest
1640,1309,3.126133461471952,103,Civil Engineering,Video,Advance career
1640,1033,3.86230985538277,111,Cryptocurrency Trading,Text,Advance career
1640,1163,4.105918577088099,30,Electrical Engineering,Interactive,Gain new skills
1641,1079,2.374581014914775,19,Medicine,Video,Advance career
1641,1973,4.973122266944339,25,Linguistics,Interactive,Advance career
1641,893,3.252702818544495,62,Art History,Text,Personal interest
1641,201,4.211073673717697,64,Development Studies,Video,Personal interest
1641,646,1.4892169204529555,66,Communication Studies,Text,Gain new skills
1641,1047,3.473528870387347,83,Journalism,Text,Advance career
1641,1274,4.570642469310643,78,Tax Law,Interactive,Advance career
1641,2000,1.7735561763702878,83,Photography,Video,Advance career
1641,580,4.573637192330065,10,Organizational Behavior,Video,Gain new skills
1641,212,4.385073281761848,24,Architecture,Interactive,Gain new skills
1641,787,2.3100684885354403,6,Film Studies,Video,Personal interest
1641,1814,1.0729888249017892,116,Statistics,Interactive,Personal interest
1641,612,1.7155174334000227,116,Astronomy,Video,Advance career
1642,1991,2.009209739946863,60,Law,Interactive,Gain new skills
1642,588,1.273588762482278,79,Film Studies,Interactive,Gain new skills
1642,359,2.4576156689422373,51,Film Studies,Video,Gain new skills
1642,984,4.6090172746058204,104,Macroeconomics,Video,Gain new skills
1642,814,4.8786817805867155,67,Development Studies,Interactive,Gain new skills
1642,1817,3.2828193971286392,35,Genetics,Interactive,Gain new skills
1642,455,2.912085213350911,63,Geology,Text,Personal interest
1642,1118,2.3750872250383366,105,Game Design,Text,Personal interest
1642,1525,4.799822758502181,23,History,Interactive,Personal interest
1643,142,4.003616675849402,55,Macroeconomics,Text,Gain new skills
1643,854,3.0179670088519526,32,Interior Design,Text,Advance career
1643,743,2.5639193746686195,88,Literature,Text,Gain new skills
1643,1672,2.587069705387741,54,Industrial Psychology,Video,Advance career
1643,1616,3.233876787361412,60,Religious Studies,Video,Advance career
1644,1749,2.1200503952384877,88,Wilderness Survival,Interactive,Advance career
1644,430,4.171191598024142,38,Supply Chain Management,Interactive,Advance career
1644,1414,3.9819774932178285,113,Environmental Science,Video,Gain new skills
1644,363,3.352272848235674,48,Quantum Mechanics,Text,Gain new skills
1644,523,3.3534499538604474,107,Artificial Intelligence,Interactive,Advance career
1644,1279,1.5610010911227454,48,Paleontology,Text,Gain new skills
1644,1229,2.773824641560917,32,Sociology,Text,Gain new skills
1644,1944,1.3477699847375817,116,Organizational Behavior,Text,Advance career
1644,1089,1.2165794449209493,43,Forensic Science,Video,Advance career
1645,1211,4.137397773655223,93,Choreography,Interactive,Personal interest
1645,1182,2.140111383905983,54,Robotics,Interactive,Personal interest
1645,1219,2.1694143861597084,112,Development Studies,Text,Gain new skills
1645,1227,3.4785852367680956,68,Neurobiology,Text,Advance career
1645,383,4.748399741842698,73,Interior Design,Video,Gain new skills
1645,282,2.337691545962736,73,Machine Learning,Text,Personal interest
1645,273,1.7713396972115234,27,Cryptocurrency Trading,Text,Personal interest
1645,1295,2.8043634633161285,118,Urban Planning,Text,Advance career
1645,385,4.468999129065811,45,Geography,Video,Gain new skills
1645,1678,4.237503784873768,65,Information Technology,Text,Advance career
1645,1823,2.833068950971049,82,Paleontology,Interactive,Advance career
1646,1106,4.7033074801721915,75,Tax Law,Interactive,Advance career
1646,1408,1.6068165349906662,64,Forensic Science,Text,Personal interest
1646,1990,4.0277868879046945,59,Cultural Studies,Video,Personal interest
1646,67,4.165145221657571,116,Behavioral Economics,Interactive,Personal interest
1646,1473,3.9969090309074193,72,Ethics,Interactive,Advance career
1646,867,4.340482391379968,18,Tax Law,Interactive,Personal interest
1646,3,2.5306464084748725,29,Art History,Text,Personal interest
1646,4,4.841198790049064,41,Human Resources Management,Text,Advance career
1646,1696,2.604902022483489,27,Mechanical Engineering,Text,Personal interest
1646,1613,2.335939837328797,95,Psychology,Text,Personal interest
1646,1959,3.191835287855421,10,Data Science,Video,Personal interest
1646,277,2.0825493111769817,89,Economics,Text,Personal interest
1646,774,1.0487188207687632,77,Deep Learning,Video,Advance career
1646,1139,3.8233688075031074,98,Cryptography,Interactive,Advance career
1647,1386,2.873099614084124,21,Urban Planning,Text,Advance career
1647,1435,3.403263664238931,81,Political Science,Video,Advance career
1647,1639,4.015663413363538,100,Photography,Text,Advance career
1647,1592,4.740201987264083,50,Cryptography,Text,Gain new skills
1647,1088,4.450863959515534,73,Mathematics,Video,Gain new skills
1647,681,4.873925972899117,96,Software Engineering,Video,Advance career
1647,267,4.339368956651024,116,Culinary Arts,Interactive,Personal interest
1647,1333,4.430837091588431,80,Wilderness Survival,Text,Advance career
1647,1991,3.356887512653428,73,Graphic Design,Text,Gain new skills
1647,1943,3.424558520193876,68,Education,Video,Advance career
1647,180,2.9404963272295013,12,Literature,Video,Advance career
1647,1630,3.1060229356981237,47,Art History,Interactive,Gain new skills
1648,194,4.899593450477997,35,Supply Chain Management,Text,Gain new skills
1648,629,3.3227943897937147,103,Physics,Interactive,Advance career
1648,1834,3.5965549879196006,75,Environmental Science,Video,Gain new skills
1648,1158,4.816101669827971,83,Art History,Text,Advance career
1648,251,4.330586572604167,102,Communication Studies,Video,Personal interest
1648,518,4.452964726793686,69,Tax Law,Interactive,Gain new skills
1648,1475,2.75600155112902,24,Brand Management,Interactive,Personal interest
1648,1546,4.592337974295821,106,Urban Planning,Interactive,Advance career
1648,1623,3.3045856814285828,86,Choreography,Text,Personal interest
1649,1406,2.01944737244032,29,Anthropology,Interactive,Personal interest
1649,426,4.649774978223185,96,Developmental Psychology,Interactive,Advance career
1649,1292,2.337131133627357,87,Photography,Video,Gain new skills
1649,929,1.68072247482083,68,Neurobiology,Video,Gain new skills
1649,920,2.4062344220346694,117,Psychology,Interactive,Personal interest
1649,709,4.51419848926972,70,Urban Planning,Video,Personal interest
1650,1310,3.396840324416316,91,Cryptocurrency,Video,Gain new skills
1650,699,3.1636271509807092,72,Law,Interactive,Advance career
1650,205,1.104867373439272,107,Conflict Resolution,Text,Advance career
1650,124,1.3009997974247711,10,Public Health,Text,Advance career
1650,1262,3.780957005754462,117,Philosophy,Video,Advance career
1650,1780,3.744628792398813,41,History,Video,Gain new skills
1650,1227,4.345429602863608,59,Chemistry,Interactive,Personal interest
1650,1079,3.4394638694237263,90,Fashion Design,Video,Gain new skills
1650,748,1.859130977384929,93,Cultural Studies,Text,Gain new skills
1650,1762,3.0591621782240312,64,Biochemistry,Text,Gain new skills
1650,1257,3.4357547727389104,28,Agriculture,Video,Advance career
1651,1328,2.5057982209021565,91,Quantum Mechanics,Video,Advance career
1651,692,1.21003015917301,33,Literature,Text,Gain new skills
1651,1769,2.08386056199751,65,Machine Learning,Text,Gain new skills
1651,643,2.709477247404857,94,Literature,Interactive,Advance career
1651,263,1.1606757180910696,74,Data Science,Video,Advance career
1651,110,2.854899782147068,21,Anthropology,Text,Advance career
1651,1798,3.8178789075716026,43,Brand Management,Video,Gain new skills
1651,1327,2.2681890278288623,64,Genetics,Video,Gain new skills
1651,679,4.7957535728140614,86,Forensic Science,Video,Advance career
1651,1938,1.8982410031400043,68,Sports Science,Video,Advance career
1651,1891,4.303976451463592,116,Public Relations,Text,Gain new skills
1651,729,2.8501881758397114,111,Religious Studies,Text,Advance career
1651,1397,1.700173563100933,22,Information Technology,Text,Advance career
1651,1674,2.8196887753256052,95,Data Science,Interactive,Gain new skills
1652,1686,1.4050509621287497,81,Social Media Management,Video,Personal interest
1652,1881,3.8639332000139333,89,Urban Planning,Text,Advance career
1652,542,3.615286460972434,34,International Relations,Text,Advance career
1652,896,1.6831850661040146,62,Tax Law,Interactive,Gain new skills
1652,272,4.737401481856634,8,Nutrition,Interactive,Personal interest
1652,19,4.018178945210039,108,Civil Engineering,Video,Advance career
1652,475,4.284560663308362,56,Computer Science,Video,Gain new skills
1652,1479,2.220973762019979,7,Artificial Intelligence,Video,Gain new skills
1652,1511,1.7217937235191614,76,Civil Engineering,Interactive,Advance career
1652,404,2.1302380451106666,60,Microeconomics,Interactive,Advance career
1652,1264,4.693769535758312,96,Entrepreneurship,Interactive,Gain new skills
1652,464,2.4386366450352406,25,Social Media Management,Interactive,Gain new skills
1653,329,4.181454540537379,112,Development Studies,Video,Advance career
1653,1078,2.582042318435418,23,Human Resources Management,Text,Personal interest
1653,1956,4.580711873345315,69,Supply Chain Management,Interactive,Personal interest
1653,1412,3.416855620908245,120,Urban Planning,Video,Personal interest
1653,1256,2.2318258386676835,30,Art History,Text,Advance career
1653,1565,3.9743184053597314,57,Art History,Video,Advance career
1653,1556,4.973056614539878,25,Photography,Video,Personal interest
1653,1109,4.174772759446894,43,Developmental Psychology,Text,Gain new skills
1653,632,1.068903201587573,8,Agriculture,Interactive,Gain new skills
1653,1663,2.977283619637075,109,Linguistics,Interactive,Personal interest
1653,32,2.8780353934581377,24,Industrial Psychology,Interactive,Personal interest
1654,702,3.185861305572373,120,Interior Design,Interactive,Gain new skills
1654,1922,3.646386505657922,18,Game Theory,Video,Personal interest
1654,653,4.290282124994528,67,Graphic Design,Interactive,Advance career
