Title,Description,Author/Instructor,Topic/Subject,Difficulty Level,Format,Duration/Length,Price,Reviews,Tags/Keywords,Resource ID,Time Spent (minutes)_x,Topics/Subjects of Interest_x,Preferred Learning Formats_x,Learning Goals/Objectives_x,Interaction Type,Timestamp,Duration Spent (minutes),User ID,Ratings,Publication Year,Citation Count,Popularity Score,Online Courses,Educational Apps
Introduction to Music Composition,A comprehensive guide to Music Composition.,David Johnson,Music Composition,Beginner,Interactive,12.0,20.0,23.0,Music Composition,554,12,Artificial Intelligence,Video,Gain new skills,View,2024-04-10 19:35:37.848231,33,1033,1.011996572013285,2011,181,4.548982586329524,Economic Principles,ArtHistoria
Introduction to Quantum Computing,A comprehensive guide to Quantum Computing.,John Doe,Quantum Computing,Advanced,Video,12.0,0.0,20.0,Quantum Computing,455,17,Mechanical Engineering,Text,Personal interest,Bookmark,2024-03-24 19:35:37.842203,38,1034,4.254511718274087,2009,357,6.026526200879171,Pharmacology Insights,RenewTech
Advanced Paleontology Concepts,A comprehensive guide to Paleontology.,Kevin Lee,Paleontology,Advanced,Video,6.0,20.0,58.0,Paleontology,1138,55,Paleontology,Video,Personal interest,Like,2024-04-08 19:35:37.848231,57,1034,4.588225052174074,2016,362,6.435619851683186,Political Science Crash Course,Histopedia
Advanced Paleontology Concepts,A comprehensive guide to Paleontology.,Kevin Lee,Paleontology,Advanced,Video,6.0,20.0,58.0,Paleontology,1138,55,Paleontology,Video,Personal interest,Like,2024-04-08 19:35:37.848231,57,1053,2.493170576519092,2016,362,6.435619851683186,Psychology 101,MusicMagic
Advanced Paleontology Concepts,A comprehensive guide to Paleontology.,Kevin Lee,Paleontology,Advanced,Video,6.0,20.0,58.0,Paleontology,1138,15,Data Science,Text,Advance career,Like,2024-04-08 19:35:37.848231,57,1034,4.588225052174074,2016,362,6.435619851683186,Game Theory Fundamentals,OpMan
Advanced Paleontology Concepts,A comprehensive guide to Paleontology.,Kevin Lee,Paleontology,Advanced,Video,6.0,20.0,58.0,Paleontology,1138,15,Data Science,Text,Advance career,Like,2024-04-08 19:35:37.848231,57,1053,2.493170576519092,2016,362,6.435619851683186,Game Design Workshop,StatMaster
Advanced Paleontology Concepts,A comprehensive guide to Paleontology.,Sarah Davis,Paleontology,Advanced,Interactive,10.0,30.0,26.0,Paleontology,1138,55,Paleontology,Video,Personal interest,Like,2024-04-08 19:35:37.848231,57,1034,4.588225052174074,2016,362,6.435619851683186,Economic Principles,MateriMagic
Advanced Paleontology Concepts,A comprehensive guide to Paleontology.,Sarah Davis,Paleontology,Advanced,Interactive,10.0,30.0,26.0,Paleontology,1138,55,Paleontology,Video,Personal interest,Like,2024-04-08 19:35:37.848231,57,1053,2.493170576519092,2016,362,6.435619851683186,Supply Chain Management Workshop,CyberSecPro
Advanced Paleontology Concepts,A comprehensive guide to Paleontology.,Sarah Davis,Paleontology,Advanced,Interactive,10.0,30.0,26.0,Paleontology,1138,15,Data Science,Text,Advance career,Like,2024-04-08 19:35:37.848231,57,1034,4.588225052174074,2016,362,6.435619851683186,Supply Chain Management Workshop,CivilEssence
Advanced Paleontology Concepts,A comprehensive guide to Paleontology.,Sarah Davis,Paleontology,Advanced,Interactive,10.0,30.0,26.0,Paleontology,1138,15,Data Science,Text,Advance career,Like,2024-04-08 19:35:37.848231,57,1053,2.493170576519092,2016,362,6.435619851683186,Game Theory Fundamentals,DevPsych
Mastering Deep Learning,A comprehensive guide to Deep Learning.,John Doe,Deep Learning,Intermediate,Video,4.0,50.0,28.0,Deep Learning,195,108,Medicine,Text,Gain new skills,Like,2024-04-03 19:35:37.853339,16,1034,4.476608354809876,2004,546,9.401238576846232,Materials Science Lab,ConflictCoach
Mastering Operations Management,A comprehensive guide to Operations Management.,Sarah Davis,Operations Management,Beginner,Interactive,8.0,50.0,32.0,Operations Management,596,36,Communication Studies,Video,Gain new skills,View,2024-04-11 19:35:37.848231,118,1034,1.503431023339707,2020,178,1.5565527355225883,Cryptocurrency Basics,NeuroNest
Mastering Operations Management,A comprehensive guide to Operations Management.,Sarah Davis,Operations Management,Beginner,Interactive,8.0,50.0,32.0,Operations Management,596,36,Communication Studies,Video,Gain new skills,View,2024-04-11 19:35:37.848231,118,1056,2.3571622737290454,2020,178,1.5565527355225883,Linguistics Lab,CryptoCraze
Mastering Operations Management,A comprehensive guide to Operations Management.,Sarah Davis,Operations Management,Beginner,Interactive,8.0,50.0,32.0,Operations Management,596,70,Information Technology,Text,Personal interest,View,2024-04-11 19:35:37.848231,118,1034,1.503431023339707,2020,178,1.5565527355225883,Statistical Analysis Workshop,PsychPal
Mastering Operations Management,A comprehensive guide to Operations Management.,Sarah Davis,Operations Management,Beginner,Interactive,8.0,50.0,32.0,Operations Management,596,70,Information Technology,Text,Personal interest,View,2024-04-11 19:35:37.848231,118,1056,2.3571622737290454,2020,178,1.5565527355225883,Choreography Masterclass,AgriApp
Mastering Environmental Science,A comprehensive guide to Environmental Science.,David Johnson,Environmental Science,Advanced,Video,6.0,10.0,16.0,Environmental Science,596,36,Communication Studies,Video,Gain new skills,View,2024-04-11 19:35:37.848231,118,1034,1.503431023339707,2020,178,1.5565527355225883,Art History Journey,BioBlitz
Mastering Environmental Science,A comprehensive guide to Environmental Science.,David Johnson,Environmental Science,Advanced,Video,6.0,10.0,16.0,Environmental Science,596,36,Communication Studies,Video,Gain new skills,View,2024-04-11 19:35:37.848231,118,1056,2.3571622737290454,2020,178,1.5565527355225883,Art History Journey,GeoGuru
Mastering Environmental Science,A comprehensive guide to Environmental Science.,David Johnson,Environmental Science,Advanced,Video,6.0,10.0,16.0,Environmental Science,596,70,Information Technology,Text,Personal interest,View,2024-04-11 19:35:37.848231,118,1034,1.503431023339707,2020,178,1.5565527355225883,Cybersecurity Essentials,CyberSecPro
Mastering Environmental Science,A comprehensive guide to Environmental Science.,David Johnson,Environmental Science,Advanced,Video,6.0,10.0,16.0,Environmental Science,596,70,Information Technology,Text,Personal interest,View,2024-04-11 19:35:37.848231,118,1056,2.3571622737290454,2020,178,1.5565527355225883,Pharmacology Insights,DigitalMark
Public Health Essentials,A comprehensive guide to Public Health.,Laura Martinez,Public Health,Beginner,Text,10.0,0.0,9.0,Public Health,1714,29,Economics,Video,Gain new skills,Like,2024-04-11 19:35:37.848231,101,1035,2.9410090684721104,2015,578,3.940502920837465,Astronomy Adventures,AgriApp
Public Health Essentials,A comprehensive guide to Public Health.,Laura Martinez,Public Health,Beginner,Text,10.0,0.0,9.0,Public Health,1714,29,Economics,Video,Gain new skills,View,2024-03-19 19:35:37.848231,113,1035,2.9410090684721104,2015,578,3.940502920837465,Developmental Psychology Workshop,NanoNexus
Introduction to Photography,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Text,10.0,50.0,35.0,Photography,201,85,Pharmacology,Interactive,Gain new skills,Bookmark,2024-03-17 19:35:37.842203,29,1035,1.213100432192836,2015,84,1.49416731143036,Coding for Beginners,StatMaster
Introduction to Photography,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Text,10.0,50.0,35.0,Photography,201,85,Pharmacology,Interactive,Gain new skills,View,2024-03-18 19:35:37.848231,92,1035,1.213100432192836,2015,84,1.49416731143036,Developmental Psychology Workshop,CryptoCraze
Introduction to Photography,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Text,10.0,50.0,35.0,Photography,201,85,Pharmacology,Interactive,Gain new skills,View,2024-03-20 19:35:37.848231,82,1035,1.213100432192836,2015,84,1.49416731143036,Forensic Science Fundamentals,GraphiGenius
Introduction to Photography,A comprehensive guide to Photography.,David Johnson,Photography,Advanced,Text,10.0,50.0,35.0,Photography,201,85,Pharmacology,Interactive,Gain new skills,Bookmark,2024-04-07 19:35:37.848231,58,1035,1.213100432192836,2015,84,1.49416731143036,Math Mastery,MechMaster
Introduction to Linguistics,A comprehensive guide to Linguistics.,Jane Smith,Linguistics,Beginner,Video,12.0,40.0,36.0,Linguistics,730,74,Conflict Resolution,Interactive,Gain new skills,View,2024-03-25 19:35:37.848231,45,1035,2.731050021022297,2007,512,0.910690856675751,Math Mastery,AstroAdvent
Introduction to Linguistics,A comprehensive guide to Linguistics.,Jane Smith,Linguistics,Beginner,Video,12.0,40.0,36.0,Linguistics,730,74,Conflict Resolution,Interactive,Gain new skills,View,2024-03-25 19:35:37.848231,45,1063,4.216920405220809,2007,512,0.910690856675751,Business Administration Bootcamp,EnviroEdu
Introduction to Linguistics,A comprehensive guide to Linguistics.,Jane Smith,Linguistics,Beginner,Video,12.0,40.0,36.0,Linguistics,730,74,Game Design,Text,Advance career,View,2024-03-25 19:35:37.848231,45,1035,2.731050021022297,2007,512,0.910690856675751,Art History Journey,PhiloForum
Introduction to Linguistics,A comprehensive guide to Linguistics.,Jane Smith,Linguistics,Beginner,Video,12.0,40.0,36.0,Linguistics,730,74,Game Design,Text,Advance career,View,2024-03-25 19:35:37.848231,45,1063,4.216920405220809,2007,512,0.910690856675751,Aerospace Engineering Explained,CodeCraft
Geology Essentials,A comprehensive guide to Geology.,Christopher Anderson,Geology,Advanced,Video,12.0,50.0,62.0,Geology,730,74,Conflict Resolution,Interactive,Gain new skills,View,2024-03-25 19:35:37.848231,45,1035,2.731050021022297,2007,512,0.910690856675751,Cryptocurrency Basics,DevPsych
Geology Essentials,A comprehensive guide to Geology.,Christopher Anderson,Geology,Advanced,Video,12.0,50.0,62.0,Geology,730,74,Conflict Resolution,Interactive,Gain new skills,View,2024-03-25 19:35:37.848231,45,1063,4.216920405220809,2007,512,0.910690856675751,Civil Engineering Principles,CryptoCraze
Geology Essentials,A comprehensive guide to Geology.,Christopher Anderson,Geology,Advanced,Video,12.0,50.0,62.0,Geology,730,74,Game Design,Text,Advance career,View,2024-03-25 19:35:37.848231,45,1035,2.731050021022297,2007,512,0.910690856675751,Literary Classics Review,GameTactics
Geology Essentials,A comprehensive guide to Geology.,Christopher Anderson,Geology,Advanced,Video,12.0,50.0,62.0,Geology,730,74,Game Design,Text,Advance career,View,2024-03-25 19:35:37.848231,45,1063,4.216920405220809,2007,512,0.910690856675751,Sociology Insights,EnviroEdu
Introduction to Theater Arts,A comprehensive guide to Theater Arts.,David Johnson,Theater Arts,Beginner,Text,12.0,40.0,64.0,Theater Arts,1218,31,Agriculture,Video,Gain new skills,Bookmark,2024-03-18 19:35:37.842203,108,1036,4.52050476546138,2004,265,8.73269300197212,Biochemistry Bootcamp,GraphiGenius
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,56,Nanotechnology,Video,Personal interest,Like,2024-04-09 19:35:37.848231,57,1036,4.293855970746557,2019,607,3.059977722824713,Game Theory Fundamentals,PhiloForum
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,56,Nanotechnology,Video,Personal interest,Like,2024-04-09 19:35:37.848231,57,1079,3.271194505002633,2019,607,3.059977722824713,Environmental Science Explorations,GameTactics
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,56,Nanotechnology,Video,Personal interest,View,2024-03-22 19:35:37.848231,28,1036,4.293855970746557,2019,607,3.059977722824713,Fashion Design Studio,GeoGuru
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,56,Nanotechnology,Video,Personal interest,View,2024-03-22 19:35:37.848231,28,1079,3.271194505002633,2019,607,3.059977722824713,Game Design Workshop,GameGenius
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,56,Nanotechnology,Video,Personal interest,View,2024-04-12 19:35:37.848231,88,1036,4.293855970746557,2019,607,3.059977722824713,Cognitive Science Explorations,SupplySense
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,56,Nanotechnology,Video,Personal interest,View,2024-04-12 19:35:37.848231,88,1079,3.271194505002633,2019,607,3.059977722824713,Global Geography Tour,ForenTech
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,36,Statistics,Interactive,Advance career,Like,2024-04-09 19:35:37.848231,57,1036,4.293855970746557,2019,607,3.059977722824713,Graphic Design Masterclass,CognoCraft
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,36,Statistics,Interactive,Advance career,Like,2024-04-09 19:35:37.848231,57,1079,3.271194505002633,2019,607,3.059977722824713,Geology Discovery,NanoNexus
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,36,Statistics,Interactive,Advance career,View,2024-03-22 19:35:37.848231,28,1036,4.293855970746557,2019,607,3.059977722824713,Digital Marketing Strategies,Fashionista
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,36,Statistics,Interactive,Advance career,View,2024-03-22 19:35:37.848231,28,1079,3.271194505002633,2019,607,3.059977722824713,Urban Planning Insights,Histopedia
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,36,Statistics,Interactive,Advance career,View,2024-04-12 19:35:37.848231,88,1036,4.293855970746557,2019,607,3.059977722824713,Psychology 101,BioBuddy
Introduction to Microeconomics,A comprehensive guide to Microeconomics.,Michael Wilson,Microeconomics,Advanced,Interactive,12.0,20.0,18.0,Microeconomics,42,36,Statistics,Interactive,Advance career,View,2024-04-12 19:35:37.848231,88,1079,3.271194505002633,2019,607,3.059977722824713,Materials Science Lab,LinguaLab
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,56,Nanotechnology,Video,Personal interest,Like,2024-04-09 19:35:37.848231,57,1036,4.293855970746557,2019,607,3.059977722824713,Cultural Anthropology Guide,AstroAdvent
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,56,Nanotechnology,Video,Personal interest,Like,2024-04-09 19:35:37.848231,57,1079,3.271194505002633,2019,607,3.059977722824713,Forensic Science Fundamentals,SupplySense
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,56,Nanotechnology,Video,Personal interest,View,2024-03-22 19:35:37.848231,28,1036,4.293855970746557,2019,607,3.059977722824713,Forensic Science Fundamentals,MechMaster
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,56,Nanotechnology,Video,Personal interest,View,2024-03-22 19:35:37.848231,28,1079,3.271194505002633,2019,607,3.059977722824713,Chemistry Essentials,CivilEssence
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,56,Nanotechnology,Video,Personal interest,View,2024-04-12 19:35:37.848231,88,1036,4.293855970746557,2019,607,3.059977722824713,Economic Principles,RenewTech
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,56,Nanotechnology,Video,Personal interest,View,2024-04-12 19:35:37.848231,88,1079,3.271194505002633,2019,607,3.059977722824713,Renewable Energy Solutions,CryptoCraze
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,36,Statistics,Interactive,Advance career,Like,2024-04-09 19:35:37.848231,57,1036,4.293855970746557,2019,607,3.059977722824713,Agricultural Innovations,EngLang
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,36,Statistics,Interactive,Advance career,Like,2024-04-09 19:35:37.848231,57,1079,3.271194505002633,2019,607,3.059977722824713,Aerospace Engineering Explained,GameTactics
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,36,Statistics,Interactive,Advance career,View,2024-03-22 19:35:37.848231,28,1036,4.293855970746557,2019,607,3.059977722824713,Operations Management Mastery,LitLearn
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,36,Statistics,Interactive,Advance career,View,2024-03-22 19:35:37.848231,28,1079,3.271194505002633,2019,607,3.059977722824713,Biology Basics,EnviroEdu
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,36,Statistics,Interactive,Advance career,View,2024-04-12 19:35:37.848231,88,1036,4.293855970746557,2019,607,3.059977722824713,Game Design Workshop,DevPsych
Introduction to Social Media Management,A comprehensive guide to Social Media Management.,Jane Smith,Social Media Management,Intermediate,Video,2.0,10.0,98.0,Social Media Management,42,36,Statistics,Interactive,Advance career,View,2024-04-12 19:35:37.848231,88,1079,3.271194505002633,2019,607,3.059977722824713,Forensic Science Fundamentals,NanoNexus
Mastering Electrical Engineering,A comprehensive guide to Electrical Engineering.,Kevin Lee,Electrical Engineering,Beginner,Video,8.0,10.0,85.0,Electrical Engineering,326,70,Physics,Interactive,Personal interest,Bookmark,2024-03-29 19:35:37.848231,37,1036,2.773619149998304,2000,481,7.668998528618074,Business Administration Bootcamp,EngLang
Robotics for Beginners,A comprehensive guide to Robotics.,Jennifer Taylor,Robotics,Intermediate,Interactive,8.0,40.0,46.0,Robotics,51,66,Machine Learning,Text,Personal interest,View,2024-03-23 19:35:37.853339,38,1036,3.003643845226794,2002,126,3.299042413843836,English Grammar Workshop,MechMaster
Urban Planning for Beginners,A comprehensive guide to Urban Planning.,David Johnson,Urban Planning,Advanced,Interactive,4.0,10.0,95.0,Urban Planning,727,83,Literature,Text,Personal interest,Like,2024-04-08 19:35:37.853339,109,1037,2.407933313357008,2021,682,6.719405750532427,Operations Management Mastery,MateriMagic
Urban Planning for Beginners,A comprehensive guide to Urban Planning.,David Johnson,Urban Planning,Advanced,Interactive,4.0,10.0,95.0,Urban Planning,727,83,Literature,Text,Personal interest,Like,2024-04-08 19:35:37.853339,109,1102,1.5966735989058392,2021,682,6.719405750532427,Agricultural Innovations,EngLang
Urban Planning for Beginners,A comprehensive guide to Urban Planning.,David Johnson,Urban Planning,Advanced,Interactive,4.0,10.0,95.0,Urban Planning,727,113,Statistics,Video,Advance career,Like,2024-04-08 19:35:37.853339,109,1037,2.407933313357008,2021,682,6.719405750532427,Business Administration Bootcamp,PhiloForum
Urban Planning for Beginners,A comprehensive guide to Urban Planning.,David Johnson,Urban Planning,Advanced,Interactive,4.0,10.0,95.0,Urban Planning,727,113,Statistics,Video,Advance career,Like,2024-04-08 19:35:37.853339,109,1102,1.5966735989058392,2021,682,6.719405750532427,Choreography Masterclass,MusicMagic
Advanced Engineering Concepts,A comprehensive guide to Engineering.,Emily Brown,Engineering,Beginner,Text,4.0,0.0,60.0,Engineering,727,83,Literature,Text,Personal interest,Like,2024-04-08 19:35:37.853339,109,1037,2.407933313357008,2021,682,6.719405750532427,Electrical Engineering Essentials,CivilEssence
Advanced Engineering Concepts,A comprehensive guide to Engineering.,Emily Brown,Engineering,Beginner,Text,4.0,0.0,60.0,Engineering,727,83,Literature,Text,Personal interest,Like,2024-04-08 19:35:37.853339,109,1102,1.5966735989058392,2021,682,6.719405750532427,Linguistics Lab,GeoGuru
Advanced Engineering Concepts,A comprehensive guide to Engineering.,Emily Brown,Engineering,Beginner,Text,4.0,0.0,60.0,Engineering,727,113,Statistics,Video,Advance career,Like,2024-04-08 19:35:37.853339,109,1037,2.407933313357008,2021,682,6.719405750532427,Developmental Psychology Workshop,PsychPal
Advanced Engineering Concepts,A comprehensive guide to Engineering.,Emily Brown,Engineering,Beginner,Text,4.0,0.0,60.0,Engineering,727,113,Statistics,Video,Advance career,Like,2024-04-08 19:35:37.853339,109,1102,1.5966735989058392,2021,682,6.719405750532427,Civil Engineering Principles,ChemConnect
Human Rights for Beginners,A comprehensive guide to Human Rights.,Laura Martinez,Human Rights,Advanced,Interactive,6.0,40.0,69.0,Human Rights,569,30,Anthropology,Interactive,Personal interest,Like,2024-03-18 19:35:37.842203,100,1037,2.5354073171219884,2004,375,3.193298460140259,Renewable Energy Solutions,AgriApp
Human Rights for Beginners,A comprehensive guide to Human Rights.,Laura Martinez,Human Rights,Advanced,Interactive,6.0,40.0,69.0,Human Rights,569,30,Anthropology,Interactive,Personal interest,Like,2024-03-18 19:35:37.842203,100,1074,2.2240539015650467,2004,375,3.193298460140259,Civil Engineering Principles,MechMaster
Human Rights for Beginners,A comprehensive guide to Human Rights.,Laura Martinez,Human Rights,Advanced,Interactive,6.0,40.0,69.0,Human Rights,569,30,Anthropology,Interactive,Personal interest,Bookmark,2024-03-15 19:35:37.853339,63,1037,2.5354073171219884,2004,375,3.193298460140259,Political Science Crash Course,DigitalMark
Human Rights for Beginners,A comprehensive guide to Human Rights.,Laura Martinez,Human Rights,Advanced,Interactive,6.0,40.0,69.0,Human Rights,569,30,Anthropology,Interactive,Personal interest,Bookmark,2024-03-15 19:35:37.853339,63,1074,2.2240539015650467,2004,375,3.193298460140259,Urban Planning Insights,PsychPal
Human Rights for Beginners,A comprehensive guide to Human Rights.,Laura Martinez,Human Rights,Advanced,Interactive,6.0,40.0,69.0,Human Rights,569,63,Developmental Psychology,Text,Gain new skills,Like,2024-03-18 19:35:37.842203,100,1037,2.5354073171219884,2004,375,3.193298460140259,Cybersecurity Essentials,ForenTech
Human Rights for Beginners,A comprehensive guide to Human Rights.,Laura Martinez,Human Rights,Advanced,Interactive,6.0,40.0,69.0,Human Rights,569,63,Developmental Psychology,Text,Gain new skills,Like,2024-03-18 19:35:37.842203,100,1074,2.2240539015650467,2004,375,3.193298460140259,Nanotechnology Explorations,SociStudy
Human Rights for Beginners,A comprehensive guide to Human Rights.,Laura Martinez,Human Rights,Advanced,Interactive,6.0,40.0,69.0,Human Rights,569,63,Developmental Psychology,Text,Gain new skills,Bookmark,2024-03-15 19:35:37.853339,63,1037,2.5354073171219884,2004,375,3.193298460140259,Biochemistry Bootcamp,PhiloForum
Human Rights for Beginners,A comprehensive guide to Human Rights.,Laura Martinez,Human Rights,Advanced,Interactive,6.0,40.0,69.0,Human Rights,569,63,Developmental Psychology,Text,Gain new skills,Bookmark,2024-03-15 19:35:37.853339,63,1074,2.2240539015650467,2004,375,3.193298460140259,Materials Science Lab,ChoreoCraft
Mastering Macroeconomics,A comprehensive guide to Macroeconomics.,Christopher Anderson,Macroeconomics,Intermediate,Video,12.0,50.0,75.0,Macroeconomics,569,30,Anthropology,Interactive,Personal interest,Like,2024-03-18 19:35:37.842203,100,1037,2.5354073171219884,2004,375,3.193298460140259,Civil Engineering Principles,LitLearn
Mastering Macroeconomics,A comprehensive guide to Macroeconomics.,Christopher Anderson,Macroeconomics,Intermediate,Video,12.0,50.0,75.0,Macroeconomics,569,30,Anthropology,Interactive,Personal interest,Like,2024-03-18 19:35:37.842203,100,1074,2.2240539015650467,2004,375,3.193298460140259,Forensic Science Fundamentals,ChoreoCraft
Mastering Macroeconomics,A comprehensive guide to Macroeconomics.,Christopher Anderson,Macroeconomics,Intermediate,Video,12.0,50.0,75.0,Macroeconomics,569,30,Anthropology,Interactive,Personal interest,Bookmark,2024-03-15 19:35:37.853339,63,1037,2.5354073171219884,2004,375,3.193298460140259,Developmental Psychology Workshop,GeoGuru
Mastering Macroeconomics,A comprehensive guide to Macroeconomics.,Christopher Anderson,Macroeconomics,Intermediate,Video,12.0,50.0,75.0,Macroeconomics,569,30,Anthropology,Interactive,Personal interest,Bookmark,2024-03-15 19:35:37.853339,63,1074,2.2240539015650467,2004,375,3.193298460140259,Pharmacology Insights,UrbanPlanner
Mastering Macroeconomics,A comprehensive guide to Macroeconomics.,Christopher Anderson,Macroeconomics,Intermediate,Video,12.0,50.0,75.0,Macroeconomics,569,63,Developmental Psychology,Text,Gain new skills,Like,2024-03-18 19:35:37.842203,100,1037,2.5354073171219884,2004,375,3.193298460140259,World History Explained,CultAnthro
Mastering Macroeconomics,A comprehensive guide to Macroeconomics.,Christopher Anderson,Macroeconomics,Intermediate,Video,12.0,50.0,75.0,Macroeconomics,569,63,Developmental Psychology,Text,Gain new skills,Like,2024-03-18 19:35:37.842203,100,1074,2.2240539015650467,2004,375,3.193298460140259,Psychology 101,EthicEase
Mastering Macroeconomics,A comprehensive guide to Macroeconomics.,Christopher Anderson,Macroeconomics,Intermediate,Video,12.0,50.0,75.0,Macroeconomics,569,63,Developmental Psychology,Text,Gain new skills,Bookmark,2024-03-15 19:35:37.853339,63,1037,2.5354073171219884,2004,375,3.193298460140259,Renewable Energy Solutions,DigitalMark
Mastering Macroeconomics,A comprehensive guide to Macroeconomics.,Christopher Anderson,Macroeconomics,Intermediate,Video,12.0,50.0,75.0,Macroeconomics,569,63,Developmental Psychology,Text,Gain new skills,Bookmark,2024-03-15 19:35:37.853339,63,1074,2.2240539015650467,2004,375,3.193298460140259,Developmental Psychology Workshop,CognoCraft
Introduction to Interior Design,A comprehensive guide to Interior Design.,David Johnson,Interior Design,Advanced,Text,10.0,40.0,18.0,Interior Design,763,85,Linguistic Anthropology,Text,Advance career,Like,2024-04-07 19:35:37.853339,111,1038,3.8053843359751744,2001,638,0.6279465179423827,Literary Classics Review,GraphiGenius
Introduction to Geography,A comprehensive guide to Geography.,Emily Brown,Geography,Beginner,Interactive,4.0,40.0,61.0,Geography,394,95,Tax Law,Text,Advance career,View,2024-04-08 19:35:37.842203,57,1038,3.332774954500325,2004,121,3.407103203735076,Electrical Engineering Essentials,DigitalMark
Geography for Beginners,A comprehensive guide to Geography.,Kevin Lee,Geography,Beginner,Interactive,4.0,50.0,52.0,Geography,1292,22,Paleontology,Text,Advance career,Like,2024-03-30 19:35:37.848231,53,1038,4.097018490260837,2016,90,4.648310826647898,Art History Journey,ConflictCoach
Materials Science Essentials,A comprehensive guide to Materials Science.,Kevin Lee,Materials Science,Intermediate,Interactive,10.0,20.0,64.0,Materials Science,1813,68,Electrical Engineering,Interactive,Personal interest,View,2024-04-02 19:35:37.848231,81,1038,4.429251472661799,2021,745,5.3801517647458965,Psychology 101,PoliSciPro
Materials Science Essentials,A comprehensive guide to Materials Science.,Kevin Lee,Materials Science,Intermediate,Interactive,10.0,20.0,64.0,Materials Science,1813,68,Electrical Engineering,Interactive,Personal interest,View,2024-04-02 19:35:37.848231,81,1053,1.754621624120301,2021,745,5.3801517647458965,Environmental Science Explorations,CodeCraft
Materials Science Essentials,A comprehensive guide to Materials Science.,Kevin Lee,Materials Science,Intermediate,Interactive,10.0,20.0,64.0,Materials Science,1813,68,Electrical Engineering,Interactive,Personal interest,View,2024-04-02 19:35:37.848231,81,1103,2.504531293461889,2021,745,5.3801517647458965,Cybersecurity Essentials,ChemConnect
